a_max_f_micron,P_Band4,omega_Band4,P_times_omega_Band4,P_Band5,omega_Band5,P_times_omega_Band5,P_Band6,omega_Band6,P_times_omega_Band6,P_Band7,omega_Band7,P_times_omega_Band7
298396.7935871743,0.9925776166637447,0.963884376326926,0.9567300569940002,0.9841898455014326,0.944999315429965,0.9300587302519768,0.9579018503724365,0.9254101461589532,0.8864520913590882,0.7387260456888649,0.8649502421872731,0.6389612721286303
318236.4729458918,0.9922911710985259,0.9625751285127919,0.9551548015422724,0.9787368872812773,0.9428877134387206,0.9228389857067744,0.937707102995872,0.9222099152920977,0.8647627880226215,0.6954954493792135,0.8602501252816882,0.5983000474613125
338076.15230460925,0.990416250522135,0.9610636861175752,0.9518530925175509,0.9721412681815804,0.9410149941685861,0.9147995098089319,0.9276151672206299,0.9194845475916239,0.8529278123709894,0.657421860681157,0.8559199206541944,0.5627004668305488
357915.83166332665,0.9862351343991718,0.9593915487416645,0.9461856530146651,0.9645483956988798,0.9389601335223574,0.9056724904141958,0.9067295754843303,0.9168157846916856,0.8313039872508252,0.5753308372682363,0.8513055848914651,0.4897823549267323
377755.5110220441,0.984932221837938,0.9577624060258534,0.9433310545598931,0.9533138307894052,0.9366881053695689,0.8929577259847338,0.8809299445259611,0.9138636342459681,0.8050498406205938,0.5004647140332298,0.8472109400697645,0.42399918084783844
397595.1903807616,0.9822195400251631,0.9563177784966899,0.9393140085129045,0.94253242988193,0.9345186142008787,0.880814100212648,0.8434363591844991,0.9110218225968668,0.768388929188728,0.49283510528709396,0.8429637487042231,0.4154421278458492
417434.869739479,0.9747759353830817,0.9550060167008174,0.9309168832260103,0.9296782800239843,0.9325994714945364,0.8670174726103174,0.8204199206473831,0.9084784719970516,0.7453338359056769,0.4715219113158099,0.8388968803839267,0.39555826043549946
437274.5490981965,0.9705798431054904,0.953666573018059,0.9256095528148184,0.918000088250856,0.930720142076629,0.8544011725631947,0.7879547103370781,0.9058698045444514,0.7137843794429287,0.40231571617347706,0.8350374828145822,0.3359487029302462
457114.2284569139,0.9672595854095298,0.9522071861515226,0.9210315281008967,0.9050527764721871,0.9286825231057662,0.8405066959980697,0.74389382305276,0.9031167429153005,0.6718229665502194,0.3567035588225542,0.8310678757662263,0.2964448689089133
476953.90781563136,0.9585088982260721,0.9506825957549416,0.9112377274197714,0.8853834867846012,0.926587523833413,0.820385292662737,0.7221500828291892,0.9005341143975667,0.6503207853027134,0.3535907104523063,0.8274195061537208,0.29256785102299054
496793.5871743487,0.9494048143519457,0.9492187501514296,0.901192851266904,0.8629220717150589,0.9246391901386837,0.7978915655434071,0.6733425352219284,0.8981168353238855,0.6047402668224803,0.3249906490389316,0.8236996175342707,0.26769467331558233
516633.2665330661,0.9443990244090926,0.9478760866416154,0.8951732514850501,0.8345262502700388,0.9228254491020467,0.7701220616928955,0.6151340918757952,0.8955982673928308,0.5509130268982245,0.2857725159936237,0.8201270004964096,0.23436975636616283
536472.9458917836,0.9339450872545806,0.9465957897586196,0.8840684874609326,0.8014011849828822,0.9209664832723536,0.7380636310239819,0.5736261506752052,0.8930393106020473,0.5122707021422913,0.27597425660387753,0.8166869781206342,0.2253845816649092
556312.6252505011,0.9180681923045618,0.9452753208528015,0.8678272050454462,0.7628323170930713,0.9190063766491378,0.7010477637225696,0.5542366553889725,0.8906516795693615,0.4936318080010938,0.2629692006186156,0.8132103622716468,0.21384927890134978
576152.3046092185,0.9084901164237668,0.9438778407529838,0.8575036894354918,0.725599305166539,0.9170791191828492,0.665431971661817,0.5042322307677563,0.8883334501098256,0.44792635721449464,0.2392440614816276,0.8099522156172185,0.19377625767030632
595991.9839679359,0.8945654609116839,0.9424610477077133,0.8430931015339591,0.7100645149857883,0.9152824459164954,0.6499095860347023,0.4833925014780677,0.8859230947590371,0.4282485808927622,0.23750514742772683,0.8066615565380728,0.19158627190985458
615831.6633266533,0.872693663875342,0.9411074594075871,0.8212985168508219,0.6887366158325261,0.9135338568469202,0.6291842170131832,0.46475119817618693,0.8835434114830327,0.41062785912741523,0.2412984626183867,0.8034927611244982,0.19388156798434403
635671.3426853707,0.8541028356935125,0.9398364500560841,0.8027169770810256,0.6554888417409109,0.9117168892446357,0.5976202477265926,0.4133473511816633,0.8813055251921135,0.36428530441992474,0.22652515236101223,0.8004160468065904,0.18131436695506198
655511.0220440882,0.8387025490607595,0.9385906122701716,0.7871983390354919,0.6268673388527869,0.9098606968225579,0.5703619537438992,0.3682575705289148,0.879074926014196,0.32372599656687334,0.2192404115871079,0.7973377025742447,0.17480864608629643
675350.7014028056,0.8129843950729743,0.9373032072007664,0.7620128809060738,0.5901371177560119,0.9080787274153863,0.5358909628924632,0.36083643839436735,0.8767833517789289,0.31637538189938436,0.23148870051575146,0.7944167319515217,0.18389849694742783
695190.3807615231,0.7841056956553714,0.9359676561122743,0.7338975701068422,0.5451508505855808,0.9063862690691843,0.4941172455421569,0.34506762654364587,0.8745632643289319,0.30178346988424776,0.2282430340901405,0.7914840620578805,0.1806507237580797
715030.0601202406,0.7718569984250023,0.9346380941731199,0.7214069539821291,0.49689590070424694,0.9046871018019156,0.4495353123053776,0.3168580844688066,0.8724431471646574,0.2764406644185305,0.2159167528960887,0.7886529844365473,0.17028339156134886
734869.7394789581,0.7431385652061979,0.9333674182876635,0.6936213240365074,0.4639939139460341,0.9029317290399738,0.4189548269833174,0.31658373171156157,0.8702975501142609,0.27552204611460246,0.2217352744675907,0.7858895672239449,0.17425943888961748
754709.4188376754,0.7089368729432103,0.9321520189355934,0.6608369374118997,0.4603635189476867,0.9011876074963803,0.4148738982190803,0.3003655624756286,0.8681288662922981,0.2607560152252159,0.22478412688173002,0.7831413288823046,0.17603773983780663
774549.0981963929,0.696338096239503,0.9309405114122986,0.6482493434290694,0.4483763311029493,0.8995238611694408,0.4033252086107126,0.26940372438822485,0.8660469979515523,0.23331628674338953,0.21829330752346604,0.7805106603480344,0.17038025360469702
794388.7775551102,0.6672514709545856,0.9296915388268616,0.6203380468162556,0.4249502047693949,0.897904546044174,0.3815647207048423,0.25546168214466825,0.8640231288690461,0.22072480191278598,0.21805999025475564,0.7778800032445872,0.16962450592688397
814228.4569138278,0.6341515696780701,0.9284157376683683,0.588756297356219,0.40587234031038916,0.8962535133998452,0.3637645109950039,0.26068079496716373,0.8619642689072698,0.2246975308520372,0.22177582775367186,0.7753346227497139,0.17195047774639868
834068.1362725452,0.6109179192698284,0.9271601031204302,0.5664187210283328,0.3788772589178963,0.8945747412633311,0.3389340258670372,0.24664451575320578,0.8599168180099317,0.21209376716609718,0.218540071322776,0.772840761077845,0.16889667504710074
853907.8156312627,0.5904702416585627,0.9259557215036638,0.5467492986413971,0.34555626411333057,0.8929384941167435,0.3085604901099651,0.2370298706603455,0.8579525220805585,0.203360375341472,0.21612471544120415,0.7703703568583641,0.16649607416035284
873747.49498998,0.5602519565914633,0.924786209741604,0.518113283436537,0.315170209106753,0.8913667611276349,0.2809322484954058,0.24033964820309475,0.8560116413414829,0.2057335367377657,0.2196538372744822,0.767990183459998,0.16869199078612215
893587.1743486974,0.5259093064681752,0.9236085995486211,0.4857343580366579,0.30249455594575564,0.88980315004244,0.2691606087512225,0.22857369468764496,0.8540424742019469,0.1952116437485167,0.21893523730600112,0.7656160356647078,0.1676203284535326
913426.8537074149,0.5193033202230782,0.9224004113448705,0.4790055961865244,0.3087495431560136,0.8882064060732157,0.27423332210335005,0.2098221694757009,0.8521099693718379,0.1787915624054721,0.2165241979386716,0.7633136495132692,0.16527587573650088
933266.5330661322,0.4910561029453331,0.9211814991334357,0.45235179706980466,0.30528031263708716,0.8866124095094657,0.27066531356297086,0.20942808191627235,0.8502450238747512,0.17806518450894435,0.21945891626232925,0.7610513598991309,0.16701950666343515
953106.2124248499,0.4572322210309833,0.9199899513486778,0.42064904878134224,0.29039242602554893,0.8850720208525602,0.2570182113427102,0.21568484027857898,0.84838017597869,0.18298274275147647,0.22409224382078974,0.7588161071863553,0.17004480410674724
972945.8917835671,0.4533471879049407,0.9188405349172424,0.4165537726378033,0.2768913707221833,0.8835707831734234,0.2446531252829622,0.20711165691286082,0.84650262548173,0.175320561344608,0.22320618799742334,0.7566514705806883,0.16888929039095993
992785.5711422848,0.4305475492398934,0.9177106363736525,0.39511806540205907,0.2624232493208029,0.8820561720104773,0.2314720467424585,0.20197174878330568,0.8446754773204749,0.17060058330878977,0.22249277815413995,0.7544974634182575,0.1678702367461797
1012625.2505010021,0.4057504164704798,0.916566701469684,0.3718973208442982,0.24677877113094104,0.8805217930060935,0.21729408603205658,0.202645851763698,0.8428952518258104,0.17080922625381809,0.2267197330457145,0.7524023662796437,0.17058446362588472
